id_paiement,id_commande,date_paiement,montant_paye,mode_paiement,statut_paiement
12239,12239,2021-11-01,1313.42,Virement,accepté
12240,12240,2024-05-04,1755.2,Carte,refusé
12241,12241,2019-06-11,729.67,PayPal,accepté
12242,12242,2023-08-02,1970.73,Virement,accepté
12243,12243,2023-03-17,997.4,Carte,refusé
12244,12244,2020-06-10,1309.47,Virement,refusé
12245,12245,2020-11-09,1858.92,PayPal,refusé
12246,12246,2019-06-14,1261.38,PayPal,accepté
12247,12247,2025-05-23,1958.43,Virement,accepté
12248,12248,2020-04-17,911.83,Carte,accepté
12249,12249,2021-05-30,832.38,Carte,accepté
12250,12250,2019-08-16,648.58,PayPal,accepté
12251,12251,2019-01-18,177.82,PayPal,refusé
12252,12252,2023-06-07,1625.57,Virement,accepté
12253,12253,2024-03-20,282.52,Virement,refusé
12254,12254,2022-08-09,1620.34,Carte,refusé
12255,12255,2020-12-30,1062.76,Carte,refusé
12256,12256,2025-03-27,369.48,PayPal,refusé
12257,12257,2025-05-13,1343.69,Virement,refusé
12258,12258,2022-10-25,1589.35,Virement,refusé
12259,12259,2025-10-15,218.15,PayPal,accepté
12260,12260,2023-04-15,1814.78,Carte,accepté
12261,12261,2025-04-24,220.81,Carte,refusé
12262,12262,2024-06-19,871.5,Carte,accepté
12263,12263,2023-06-16,207.23,PayPal,accepté
12264,12264,2025-08-23,534.76,PayPal,refusé
12265,12265,2022-04-24,692.07,Carte,accepté
12266,12266,2021-01-08,402.5,Carte,accepté
12267,12267,2022-09-03,303.79,Virement,refusé
12268,12268,2021-09-23,1310.78,Carte,accepté
12269,12269,2021-01-08,286.29,PayPal,accepté
12270,12270,2021-03-12,1416.02,Carte,refusé
12271,12271,2019-09-01,1768.45,Virement,accepté
12272,12272,2019-05-13,638.73,Carte,accepté
12273,12273,2021-10-23,1404.47,Carte,accepté
12274,12274,2023-04-10,80.13,Virement,refusé
12275,12275,2025-12-28,932.66,Carte,refusé
12276,12276,2025-09-06,368.51,PayPal,refusé
12277,12277,2021-08-23,647.43,Virement,accepté
12278,12278,2023-07-28,1772.86,Virement,accepté
12279,12279,2019-10-12,524.38,PayPal,accepté
12280,12280,2023-04-27,257.45,PayPal,refusé
12281,12281,2021-12-28,1602.33,Virement,refusé
12282,12282,2022-02-21,1008.02,Carte,refusé
12283,12283,2023-08-21,1799.55,Carte,refusé
12284,12284,2023-04-08,1177.47,Carte,accepté
12285,12285,2025-11-16,672.65,PayPal,accepté
12286,12286,2022-05-06,1675.22,Carte,accepté
12287,12287,2023-01-06,1354.43,PayPal,refusé
12288,12288,2025-07-12,1646.19,PayPal,accepté
12289,12289,2022-06-05,1040.66,Virement,refusé
12290,12290,2023-01-13,374.03,Virement,accepté
12291,12291,2020-11-05,760.16,Virement,refusé
12292,12292,2025-04-21,1040.36,Virement,accepté
12293,12293,2021-09-24,561.64,Carte,refusé
12294,12294,2019-12-21,263.91,PayPal,accepté
12295,12295,2019-06-05,1160.55,Virement,accepté
12296,12296,2019-09-27,573.99,Virement,refusé
12297,12297,2020-08-05,791.62,Carte,refusé
12298,12298,2020-01-05,1649.56,Virement,refusé
12299,12299,2024-10-17,1324.86,Virement,accepté
12300,12300,2019-04-25,1891.4,PayPal,accepté
12301,12301,2022-01-17,1332.77,Carte,refusé
12302,12302,2021-08-12,685.43,PayPal,accepté
12303,12303,2019-05-28,1391.13,Virement,refusé
12304,12304,2020-10-05,117.49,Carte,accepté
12305,12305,2022-02-21,227.95,PayPal,refusé
12306,12306,2025-09-28,1480.19,PayPal,refusé
12307,12307,2022-02-19,1708.7,Virement,refusé
12308,12308,2023-06-15,1796.32,Carte,accepté
12309,12309,2021-02-14,651.53,Virement,accepté
12310,12310,2019-06-19,1787.28,Carte,refusé
12311,12311,2020-03-03,168.98,Virement,accepté
12312,12312,2024-11-05,637.3,Carte,accepté
12313,12313,2021-09-09,869.52,Carte,refusé
12314,12314,2024-05-04,1535.85,Virement,accepté
12315,12315,2020-06-06,184.44,Virement,refusé
12316,12316,2023-09-25,1818.88,Carte,accepté
12317,12317,2020-10-27,418.54,PayPal,accepté
12318,12318,2019-02-04,456.76,Carte,refusé
12319,12319,2019-06-09,794.13,Virement,accepté
12320,12320,2022-11-18,493.61,Carte,accepté
12321,12321,2022-09-27,1388.73,Virement,accepté
12322,12322,2023-09-15,146.28,Virement,accepté
12323,12323,2023-07-02,337.16,Carte,refusé
12324,12324,2025-08-05,151.99,Carte,accepté
12325,12325,2024-03-29,1565.67,PayPal,refusé
12326,12326,2024-12-11,1736.48,Carte,refusé
12327,12327,2025-12-23,873.62,Virement,accepté
12328,12328,2023-10-02,408.75,Carte,refusé
12329,12329,2020-08-18,1565.83,Carte,refusé
12330,12330,2025-06-05,1840.3,Virement,accepté
12331,12331,2020-11-14,988.92,Virement,refusé
12332,12332,2019-08-26,36.09,PayPal,refusé
12333,12333,2022-05-16,1794.55,PayPal,accepté
12334,12334,2023-01-25,578.73,PayPal,refusé
12335,12335,2020-07-10,1908.27,Virement,refusé
12336,12336,2020-05-16,1959.65,Virement,refusé
12337,12337,2021-09-27,836.15,PayPal,accepté
12338,12338,2025-09-24,1300.06,Virement,accepté
12339,12339,2024-12-08,475.37,Virement,accepté
12340,12340,2022-09-01,585.89,PayPal,accepté
12341,12341,2020-03-13,999.47,Carte,accepté
12342,12342,2021-05-10,619.86,Carte,accepté
12343,12343,2021-01-17,1813.55,PayPal,accepté
12344,12344,2020-06-15,101.8,Virement,accepté
12345,12345,2023-05-11,1710.09,PayPal,refusé
12346,12346,2021-06-08,398.93,Carte,refusé
12347,12347,2024-04-13,409.52,Virement,accepté
12348,12348,2025-06-09,1563.07,PayPal,refusé
12349,12349,2021-05-04,841.19,PayPal,accepté
12350,12350,2021-04-30,620.85,PayPal,refusé
12351,12351,2023-01-26,614.3,Carte,accepté
12352,12352,2019-02-08,1806.1,Virement,accepté
12353,12353,2019-12-21,1592.03,Virement,accepté
12354,12354,2023-11-11,1709.89,PayPal,accepté
12355,12355,2025-02-01,1846.32,Virement,refusé
12356,12356,2020-10-18,976.33,Virement,accepté
12357,12357,2024-09-04,952.38,Carte,accepté
12358,12358,2024-01-22,1278.02,PayPal,refusé
12359,12359,2023-05-31,1989.94,PayPal,refusé
12360,12360,2024-10-29,1933.69,Carte,accepté
12361,12361,2020-03-17,668.13,Virement,accepté
12362,12362,2021-12-31,258.98,Virement,accepté
12363,12363,2021-04-20,1582.22,Carte,refusé
12364,12364,2023-12-17,1801.85,PayPal,refusé
12365,12365,2023-02-09,1119.47,Virement,accepté
12366,12366,2021-04-03,21.13,Virement,accepté
12367,12367,2021-12-06,1231.65,Carte,refusé
12368,12368,2022-12-27,48.8,Virement,refusé
12369,12369,2019-01-10,1855.46,PayPal,accepté
12370,12370,2024-06-12,313.14,Carte,accepté
12371,12371,2024-06-23,115.32,PayPal,refusé
12372,12372,2025-11-14,637.97,PayPal,refusé
12373,12373,2025-06-27,1059.28,Virement,accepté
12374,12374,2020-02-13,892.09,Carte,accepté
12375,12375,2022-07-10,1968.33,Carte,refusé
12376,12376,2019-03-17,561.3,Carte,refusé
12377,12377,2023-08-24,525.71,PayPal,accepté
12378,12378,2024-03-02,1151.27,Virement,accepté
12379,12379,2023-08-06,387.33,Virement,accepté
12380,12380,2025-12-08,1318.18,Carte,accepté
12381,12381,2022-07-20,1132.58,PayPal,accepté
12382,12382,2024-09-11,314.66,Virement,refusé
12383,12383,2023-12-01,887.9,Carte,refusé
12384,12384,2019-03-20,1545.0,Carte,accepté
12385,12385,2021-08-03,1997.47,PayPal,accepté
12386,12386,2022-11-03,70.25,Virement,refusé
12387,12387,2020-01-14,176.09,Virement,accepté
12388,12388,2024-04-28,764.41,Carte,accepté
12389,12389,2024-04-26,783.6,Carte,refusé
12390,12390,2019-07-16,695.42,Virement,refusé
12391,12391,2025-10-24,1935.2,PayPal,accepté
12392,12392,2022-02-01,582.53,PayPal,refusé
12393,12393,2022-12-05,553.95,Carte,refusé
12394,12394,2020-10-26,1823.15,Carte,refusé
12395,12395,2022-02-14,1594.38,PayPal,accepté
12396,12396,2021-07-29,679.44,PayPal,refusé
12397,12397,2019-11-06,596.49,PayPal,accepté
12398,12398,2024-12-14,121.9,Carte,accepté
12399,12399,2023-03-30,1641.4,PayPal,refusé
12400,12400,2020-09-30,1664.05,PayPal,refusé
12401,12401,2025-09-02,1489.62,Virement,refusé
12402,12402,2019-11-02,140.84,PayPal,accepté
12403,12403,2024-01-14,879.38,Virement,refusé
12404,12404,2024-08-17,1719.23,Virement,refusé
12405,12405,2025-01-08,160.71,Virement,accepté
12406,12406,2021-03-10,1976.27,Carte,refusé
12407,12407,2021-05-15,119.81,PayPal,accepté
12408,12408,2022-03-21,1221.06,Carte,accepté
12409,12409,2019-01-13,713.84,Carte,accepté
12410,12410,2019-08-16,1210.82,PayPal,refusé
12411,12411,2019-07-20,758.25,Virement,refusé
12412,12412,2021-12-19,262.47,Virement,accepté
12413,12413,2023-02-12,45.06,Virement,refusé
12414,12414,2025-08-09,548.48,Virement,accepté
12415,12415,2020-09-22,1543.44,Virement,accepté
12416,12416,2021-03-02,1986.4,Virement,accepté
12417,12417,2020-02-20,1009.54,PayPal,refusé
12418,12418,2023-01-03,878.65,PayPal,accepté
12419,12419,2023-08-30,1821.87,Carte,refusé
12420,12420,2023-08-31,541.31,Carte,accepté
12421,12421,2024-06-12,303.07,PayPal,refusé
12422,12422,2020-12-01,1592.84,Carte,accepté
12423,12423,2025-07-30,150.31,PayPal,refusé
12424,12424,2020-09-08,1208.63,Virement,accepté
12425,12425,2021-06-16,196.69,Carte,accepté
12426,12426,2020-06-28,1150.79,PayPal,accepté
12427,12427,2025-01-28,996.54,PayPal,accepté
12428,12428,2025-02-01,359.18,PayPal,accepté
12429,12429,2025-05-15,1104.53,Carte,refusé
12430,12430,2023-02-01,335.62,Carte,refusé
12431,12431,2022-04-04,1812.52,Virement,accepté
12432,12432,2025-12-02,1834.11,PayPal,accepté
12433,12433,2019-02-21,1258.44,PayPal,accepté
12434,12434,2025-02-13,1729.3,Virement,accepté
12435,12435,2024-03-27,1016.46,Carte,refusé
12436,12436,2024-04-14,594.7,Virement,refusé
12437,12437,2023-04-03,1664.2,Carte,accepté
12438,12438,2020-02-04,1433.0,PayPal,accepté
12439,12439,2024-02-09,758.74,PayPal,accepté
12440,12440,2020-02-02,430.47,Virement,refusé
12441,12441,2022-10-26,1887.45,Carte,accepté
12442,12442,2023-06-29,750.93,Carte,accepté
12443,12443,2022-02-17,1916.65,PayPal,accepté
12444,12444,2022-04-28,225.67,Virement,accepté
12445,12445,2024-06-17,1653.41,Carte,refusé
12446,12446,2019-07-25,50.03,PayPal,refusé
12447,12447,2021-02-21,1639.41,PayPal,accepté
12448,12448,2021-10-22,602.37,Carte,accepté
12449,12449,2022-02-04,1433.91,Virement,refusé
12450,12450,2021-04-05,1012.75,Virement,refusé
12451,12451,2021-03-25,1249.85,PayPal,accepté
12452,12452,2019-02-04,1967.54,PayPal,refusé
12453,12453,2020-09-05,1168.85,PayPal,accepté
12454,12454,2025-02-02,60.69,PayPal,refusé
12455,12455,2022-01-22,1197.65,Carte,refusé
12456,12456,2025-02-17,1661.61,Carte,accepté
12457,12457,2024-05-11,1517.25,Carte,refusé
12458,12458,2025-06-03,1626.13,Carte,refusé
12459,12459,2019-11-18,1194.9,Carte,refusé
12460,12460,2025-02-04,1005.57,Carte,accepté
12461,12461,2021-01-19,1039.96,Virement,refusé
12462,12462,2020-12-21,35.76,Carte,accepté
12463,12463,2020-09-06,911.4,Carte,accepté
12464,12464,2019-06-17,950.12,PayPal,accepté
12465,12465,2020-11-06,969.04,Virement,accepté
12466,12466,2024-12-04,158.75,Virement,refusé
12467,12467,2025-02-06,652.29,Carte,accepté
12468,12468,2021-11-17,1745.51,Virement,accepté
12469,12469,2023-02-02,285.68,PayPal,refusé
12470,12470,2019-05-30,188.29,Virement,accepté
12471,12471,2023-07-19,1700.27,Carte,refusé
12472,12472,2020-02-28,1106.56,Virement,accepté
12473,12473,2022-02-14,1455.7,Virement,accepté
12474,12474,2022-09-24,898.58,Virement,accepté
12475,12475,2022-07-28,1819.89,Carte,accepté
12476,12476,2023-04-08,325.9,Carte,accepté
12477,12477,2024-07-25,1926.2,Virement,refusé
12478,12478,2021-09-09,181.8,Virement,accepté
12479,12479,2020-05-16,1558.72,Virement,accepté
12480,12480,2025-10-04,718.81,PayPal,accepté
12481,12481,2022-08-19,315.31,PayPal,refusé
12482,12482,2021-05-17,1880.19,PayPal,refusé
12483,12483,2025-09-21,1114.0,Virement,refusé
12484,12484,2019-06-11,626.88,PayPal,refusé
12485,12485,2019-09-15,558.84,Carte,refusé
12486,12486,2023-05-11,814.69,Virement,accepté
12487,12487,2023-03-13,1123.97,PayPal,refusé
12488,12488,2022-01-12,1170.71,Carte,refusé
12489,12489,2020-06-10,1699.17,Virement,refusé
12490,12490,2025-08-01,1266.27,Virement,refusé
12491,12491,2025-10-27,1278.86,PayPal,refusé
12492,12492,2023-09-05,1317.79,Carte,refusé
12493,12493,2019-09-11,605.84,Virement,accepté
12494,12494,2019-02-18,364.79,Carte,refusé
12495,12495,2023-04-13,223.41,PayPal,refusé
12496,12496,2019-08-28,177.96,Carte,refusé
12497,12497,2025-07-01,1189.0,PayPal,accepté
12498,12498,2021-05-26,625.86,PayPal,accepté
12499,12499,2019-08-03,141.23,PayPal,accepté
12500,12500,2019-07-29,1626.16,Carte,accepté
12501,12501,2020-03-03,742.63,Virement,accepté
12502,12502,2022-01-01,51.7,Virement,accepté
12503,12503,2019-03-05,47.48,PayPal,accepté
12504,12504,2024-02-15,1699.02,Virement,refusé
12505,12505,2021-09-09,779.25,Virement,refusé
12506,12506,2019-06-11,1862.69,Carte,refusé
12507,12507,2022-12-10,1118.4,Virement,refusé
12508,12508,2021-02-05,1189.57,Carte,accepté
12509,12509,2020-08-22,131.52,Virement,refusé
12510,12510,2024-10-19,609.28,Virement,refusé
12511,12511,2023-02-23,509.98,PayPal,refusé
12512,12512,2024-11-23,219.48,PayPal,refusé
12513,12513,2024-03-15,371.73,Virement,accepté
12514,12514,2023-08-12,977.09,Carte,accepté
12515,12515,2024-07-27,1079.8,Carte,accepté
12516,12516,2022-11-09,1040.63,Carte,refusé
12517,12517,2025-10-30,938.81,PayPal,refusé
12518,12518,2020-02-28,1949.22,Virement,refusé
12519,12519,2024-03-01,502.03,Virement,accepté
12520,12520,2025-09-19,280.21,Carte,accepté
12521,12521,2024-12-08,693.06,Carte,accepté
12522,12522,2021-11-04,1955.11,Virement,accepté
12523,12523,2019-10-15,1070.05,PayPal,refusé
12524,12524,2020-08-12,186.93,PayPal,refusé
12525,12525,2024-08-07,1902.44,Carte,accepté
12526,12526,2022-12-01,1615.33,Virement,accepté
12527,12527,2025-05-04,26.85,Virement,accepté
12528,12528,2024-11-16,31.08,PayPal,accepté
12529,12529,2019-08-14,1929.9,Virement,refusé
12530,12530,2026-01-02,162.06,Carte,refusé
12531,12531,2021-09-18,941.14,Virement,refusé
12532,12532,2021-10-11,347.0,Virement,accepté
12533,12533,2022-06-26,292.66,Virement,accepté
12534,12534,2025-11-01,1236.9,Carte,refusé
12535,12535,2023-05-30,1705.53,Carte,refusé
12536,12536,2024-09-27,1378.75,PayPal,refusé
12537,12537,2022-03-10,1534.29,Virement,accepté
12538,12538,2025-09-09,1341.59,Virement,accepté
12539,12539,2022-06-28,524.15,Virement,refusé
12540,12540,2022-06-08,1728.15,Virement,refusé
12541,12541,2024-12-18,490.94,Carte,accepté
12542,12542,2025-05-13,1658.84,Virement,refusé
12543,12543,2023-07-10,394.18,PayPal,refusé
12544,12544,2022-03-16,1354.9,Virement,accepté
12545,12545,2025-02-06,38.6,PayPal,refusé
12546,12546,2021-07-10,1619.92,PayPal,accepté
12547,12547,2023-12-21,859.33,Carte,refusé
12548,12548,2021-10-22,939.15,Carte,refusé
12549,12549,2019-02-17,937.3,Carte,accepté
12550,12550,2023-12-24,1064.64,Carte,refusé
12551,12551,2021-02-12,1937.87,Virement,accepté
12552,12552,2021-05-08,1337.89,Virement,refusé
12553,12553,2020-06-05,985.43,Virement,refusé
12554,12554,2021-10-02,220.34,PayPal,refusé
12555,12555,2020-07-15,1862.84,Carte,accepté
12556,12556,2025-08-05,1304.66,Virement,refusé
12557,12557,2023-06-01,1172.78,Carte,refusé
12558,12558,2019-11-15,1173.24,Virement,refusé
12559,12559,2021-09-27,1657.24,Carte,refusé
12560,12560,2020-11-23,212.52,PayPal,accepté
12561,12561,2019-10-01,1963.16,Virement,accepté
12562,12562,2024-11-05,505.67,Carte,accepté
12563,12563,2020-04-04,581.41,PayPal,accepté
12564,12564,2021-07-29,1905.66,PayPal,refusé
12565,12565,2023-04-29,1974.62,Carte,refusé
12566,12566,2022-02-19,1432.74,Carte,accepté
12567,12567,2023-11-26,313.44,PayPal,accepté
12568,12568,2021-12-15,836.42,Carte,refusé
12569,12569,2021-12-05,524.89,Virement,accepté
12570,12570,2022-02-05,1465.12,Virement,refusé
12571,12571,2024-04-04,1747.73,Virement,refusé
12572,12572,2021-06-14,251.38,PayPal,refusé
12573,12573,2019-11-16,1984.71,Carte,refusé
12574,12574,2021-03-07,766.6,Carte,refusé
12575,12575,2022-09-01,1706.11,Virement,refusé
12576,12576,2025-11-22,1027.23,Carte,accepté
12577,12577,2024-07-08,1963.23,Carte,accepté
12578,12578,2024-04-17,1121.21,Carte,refusé
12579,12579,2025-04-07,278.07,PayPal,refusé
12580,12580,2022-01-06,50.21,PayPal,accepté
12581,12581,2025-10-28,1783.99,PayPal,accepté
12582,12582,2021-01-20,1964.49,Carte,refusé
12583,12583,2024-11-17,1241.21,Virement,refusé
12584,12584,2019-05-22,285.85,Carte,refusé
12585,12585,2020-09-29,1281.25,Carte,refusé
12586,12586,2023-09-15,1794.02,Virement,accepté
12587,12587,2024-09-02,496.4,Carte,accepté
12588,12588,2022-03-25,1432.45,Carte,accepté
12589,12589,2022-11-25,240.64,Virement,accepté
12590,12590,2019-05-01,592.95,PayPal,accepté
12591,12591,2021-11-15,831.12,Virement,refusé
12592,12592,2022-09-04,255.95,Virement,refusé
12593,12593,2024-07-04,500.52,Virement,accepté
12594,12594,2020-08-06,435.05,Virement,refusé
12595,12595,2021-08-01,1889.8,PayPal,accepté
12596,12596,2022-07-10,813.98,PayPal,refusé
12597,12597,2022-12-08,84.46,PayPal,accepté
12598,12598,2023-02-11,825.66,Carte,refusé
12599,12599,2019-05-22,862.74,Carte,accepté
12600,12600,2020-02-09,748.21,Virement,accepté
12601,12601,2025-01-15,569.59,Virement,refusé
12602,12602,2023-07-31,367.74,Carte,refusé
12603,12603,2021-09-04,199.14,Virement,refusé
12604,12604,2022-08-27,798.22,PayPal,refusé
12605,12605,2023-06-25,968.2,PayPal,refusé
12606,12606,2025-09-11,415.52,PayPal,accepté
12607,12607,2023-09-21,184.29,Carte,refusé
12608,12608,2025-11-11,1756.01,Virement,accepté
12609,12609,2025-07-06,404.64,Virement,refusé
12610,12610,2024-12-22,1674.89,Carte,refusé
12611,12611,2020-02-17,905.57,Virement,refusé
12612,12612,2020-12-22,1999.77,Carte,accepté
12613,12613,2025-05-06,400.73,PayPal,accepté
12614,12614,2024-10-03,996.98,Carte,accepté
12615,12615,2021-07-30,534.13,Carte,refusé
12616,12616,2024-05-11,957.56,Virement,accepté
12617,12617,2024-05-26,1817.92,Carte,refusé
12618,12618,2020-02-16,590.43,Virement,refusé
12619,12619,2022-09-28,1795.16,PayPal,refusé
12620,12620,2025-12-25,154.23,PayPal,accepté
12621,12621,2020-05-27,1666.79,Carte,accepté
12622,12622,2022-02-24,1893.98,Carte,accepté
12623,12623,2020-04-24,506.35,Virement,accepté
12624,12624,2025-03-10,1136.04,Carte,refusé
12625,12625,2019-07-17,1803.54,Virement,accepté
12626,12626,2020-10-25,1796.65,Virement,refusé
12627,12627,2023-04-16,756.88,Carte,refusé
12628,12628,2019-06-29,38.59,Carte,refusé
12629,12629,2019-08-29,292.8,PayPal,refusé
12630,12630,2019-04-16,754.21,Virement,accepté
12631,12631,2023-03-29,1898.32,Virement,refusé
12632,12632,2021-12-22,1981.28,Carte,accepté
12633,12633,2019-01-18,1253.2,PayPal,refusé
12634,12634,2021-12-12,1919.81,Carte,accepté
12635,12635,2022-01-12,500.69,PayPal,accepté
12636,12636,2022-04-26,686.63,Virement,accepté
12637,12637,2023-01-05,1535.72,Virement,refusé
12638,12638,2019-05-27,1231.89,Carte,accepté
12639,12639,2019-09-23,884.16,PayPal,accepté
12640,12640,2022-01-01,1904.36,PayPal,refusé
12641,12641,2019-12-19,1204.38,PayPal,refusé
12642,12642,2021-04-27,1184.48,Carte,accepté
12643,12643,2024-06-17,1511.93,Virement,refusé
12644,12644,2021-04-16,1429.28,PayPal,refusé
12645,12645,2024-06-28,1886.31,Carte,accepté
12646,12646,2022-05-20,1246.21,Carte,accepté
12647,12647,2022-08-02,1048.35,Virement,accepté
12648,12648,2019-01-12,1009.62,Carte,refusé
12649,12649,2024-03-23,1767.22,PayPal,accepté
12650,12650,2019-09-27,884.62,Virement,refusé
12651,12651,2020-01-09,1808.15,Virement,refusé
12652,12652,2024-04-11,1396.19,Virement,refusé
12653,12653,2019-10-13,1018.62,PayPal,refusé
12654,12654,2019-12-29,1333.12,Carte,accepté
12655,12655,2024-10-06,1368.56,Virement,accepté
12656,12656,2025-02-25,1346.94,Carte,accepté
12657,12657,2023-01-23,1431.79,Virement,accepté
12658,12658,2021-12-10,904.89,Carte,refusé
12659,12659,2021-02-03,1544.67,Carte,refusé
12660,12660,2024-06-22,312.79,PayPal,accepté
12661,12661,2022-08-10,977.64,PayPal,refusé
12662,12662,2024-04-28,1566.66,Virement,accepté
12663,12663,2025-06-11,1750.58,Carte,accepté
12664,12664,2020-09-18,743.65,PayPal,refusé
12665,12665,2023-11-10,1377.43,Virement,accepté
12666,12666,2024-07-09,1900.19,Carte,refusé
12667,12667,2021-09-22,962.1,Carte,refusé
12668,12668,2024-10-20,1544.39,Virement,accepté
12669,12669,2025-09-17,350.22,Virement,accepté
12670,12670,2019-12-21,1845.89,Carte,accepté
12671,12671,2022-11-14,1836.39,Virement,accepté
12672,12672,2020-07-21,112.71,Virement,refusé
12673,12673,2019-10-15,1855.47,PayPal,refusé
12674,12674,2025-09-08,198.28,PayPal,refusé
12675,12675,2021-02-14,322.6,Virement,accepté
12676,12676,2023-05-19,1505.69,PayPal,accepté
12677,12677,2024-04-13,1223.49,Virement,accepté
12678,12678,2021-04-01,1990.31,PayPal,refusé
12679,12679,2025-01-02,879.97,Virement,refusé
12680,12680,2023-06-04,755.26,Carte,accepté
12681,12681,2023-08-19,65.34,Carte,accepté
12682,12682,2022-03-28,1868.27,PayPal,accepté
12683,12683,2020-09-24,825.1,Carte,refusé
12684,12684,2019-10-24,604.55,PayPal,refusé
12685,12685,2020-05-16,299.04,Virement,accepté
12686,12686,2020-04-28,1040.97,Carte,accepté
12687,12687,2020-08-16,1654.62,Carte,refusé
12688,12688,2019-09-08,73.49,Virement,refusé
12689,12689,2024-02-04,1853.47,PayPal,accepté
12690,12690,2025-10-25,1362.84,PayPal,accepté
12691,12691,2022-11-03,1939.6,Virement,refusé
12692,12692,2024-04-05,1565.71,PayPal,accepté
12693,12693,2020-07-18,671.59,Virement,refusé
12694,12694,2021-08-21,1662.46,Virement,refusé
12695,12695,2023-11-01,938.67,PayPal,accepté
12696,12696,2024-03-08,457.97,Carte,refusé
12697,12697,2021-03-21,1943.87,Carte,accepté
12698,12698,2019-01-29,1022.16,PayPal,accepté
12699,12699,2024-09-05,1156.64,Virement,accepté
12700,12700,2022-01-17,642.83,Carte,refusé
12701,12701,2024-08-24,815.42,Carte,accepté
12702,12702,2024-04-25,737.33,Virement,refusé
12703,12703,2023-12-13,804.43,Carte,accepté
12704,12704,2023-04-14,833.8,PayPal,accepté
12705,12705,2022-04-26,1214.24,Virement,accepté
12706,12706,2023-02-09,256.05,Virement,refusé
12707,12707,2019-03-23,1714.93,Carte,accepté
12708,12708,2022-01-10,1608.11,Carte,accepté
12709,12709,2025-02-05,661.61,PayPal,refusé
12710,12710,2024-01-24,296.66,Carte,refusé
12711,12711,2025-05-07,342.64,Carte,refusé
12712,12712,2019-07-19,210.93,PayPal,refusé
12713,12713,2025-12-23,1346.84,PayPal,refusé
12714,12714,2024-12-03,1301.05,Virement,refusé
12715,12715,2024-09-23,128.14,Virement,accepté
12716,12716,2021-09-07,796.22,Virement,accepté
12717,12717,2019-05-22,1041.59,Virement,refusé
12718,12718,2020-06-03,1440.62,Virement,refusé
12719,12719,2021-05-26,1811.81,PayPal,accepté
12720,12720,2025-05-30,1936.39,Carte,accepté
12721,12721,2024-05-20,456.15,PayPal,refusé
12722,12722,2023-06-16,1486.31,PayPal,refusé
12723,12723,2021-07-14,1709.11,PayPal,refusé
12724,12724,2021-07-13,631.76,Virement,refusé
12725,12725,2020-05-06,1741.14,Carte,accepté
12726,12726,2019-05-11,980.82,Virement,refusé
12727,12727,2021-07-12,1007.99,Carte,accepté
12728,12728,2021-11-04,139.8,PayPal,accepté
12729,12729,2021-10-01,385.96,Carte,refusé
12730,12730,2023-11-18,304.53,Carte,refusé
12731,12731,2019-10-15,176.75,Carte,refusé
12732,12732,2024-03-08,749.59,Virement,accepté
12733,12733,2020-08-19,454.92,Virement,refusé
12734,12734,2022-04-19,989.07,Carte,refusé
12735,12735,2025-10-21,359.79,Carte,refusé
12736,12736,2019-02-24,1365.46,PayPal,accepté
12737,12737,2019-11-11,1439.0,Virement,accepté
12738,12738,2021-04-19,1465.76,PayPal,accepté
12739,12739,2020-07-14,1847.33,Virement,accepté
12740,12740,2019-02-14,1721.96,PayPal,refusé
12741,12741,2025-06-30,325.78,PayPal,refusé
12742,12742,2019-08-26,1885.93,PayPal,accepté
12743,12743,2025-07-09,225.56,Virement,accepté
12744,12744,2025-08-16,833.37,PayPal,refusé
12745,12745,2025-10-18,1663.65,Carte,refusé
12746,12746,2022-07-08,1616.59,Carte,refusé
12747,12747,2021-05-14,1244.37,PayPal,refusé
12748,12748,2023-06-08,1011.45,Carte,refusé
12749,12749,2019-04-08,589.1,Virement,accepté
12750,12750,2022-05-23,1305.66,Carte,accepté
12751,12751,2023-07-16,474.57,Virement,refusé
12752,12752,2020-05-16,701.53,Carte,refusé
12753,12753,2025-10-20,343.35,PayPal,refusé
12754,12754,2020-01-14,1378.22,PayPal,refusé
12755,12755,2024-02-03,418.74,PayPal,accepté
12756,12756,2019-02-17,1357.17,Carte,refusé
12757,12757,2020-09-04,1811.74,Virement,accepté
12758,12758,2022-08-07,1815.88,Carte,accepté
12759,12759,2020-08-17,882.78,Carte,refusé
12760,12760,2023-05-28,1668.8,Virement,accepté
12761,12761,2023-05-14,435.21,Virement,accepté
12762,12762,2024-10-10,1675.74,PayPal,accepté
12763,12763,2022-10-22,535.63,Virement,refusé
12764,12764,2024-06-06,1412.44,Carte,accepté
12765,12765,2022-10-03,157.53,PayPal,accepté
12766,12766,2020-06-27,1915.03,Virement,refusé
12767,12767,2020-06-09,1457.59,Virement,accepté
12768,12768,2025-11-01,426.26,Carte,accepté
12769,12769,2024-08-23,1585.41,Carte,refusé
12770,12770,2024-01-25,1378.0,PayPal,accepté
12771,12771,2020-04-10,822.9,Virement,accepté
12772,12772,2021-03-17,919.18,PayPal,accepté
12773,12773,2024-06-16,1458.36,PayPal,accepté
12774,12774,2020-12-01,670.43,PayPal,refusé
12775,12775,2022-08-29,105.48,PayPal,refusé
12776,12776,2024-02-01,1276.13,Carte,accepté
12777,12777,2021-12-19,1800.88,Carte,refusé
12778,12778,2019-04-02,609.39,PayPal,accepté
12779,12779,2021-06-24,1932.05,PayPal,refusé
