id_article_commande,id_commande,id_produit,quantite,prix_unitaire
42772,14276,252,9,434.85
42773,14276,268,10,119.5
42774,14276,371,3,210.71
42775,14276,989,10,271.7
42776,14277,1438,7,47.57
42777,14277,9,6,416.63
42778,14277,1370,3,124.77
42779,14277,1067,1,475.05
42780,14277,464,1,123.84
42781,14278,1130,3,84.58
42782,14278,809,6,430.73
42783,14278,963,7,494.52
42784,14278,654,9,216.96
42785,14278,1441,8,129.39
42786,14279,388,8,231.19
42787,14280,50,3,234.05
42788,14280,1415,1,426.34
42789,14281,677,5,338.59
42790,14281,678,7,338.66
42791,14281,1119,8,83.5
42792,14281,1064,2,320.04
42793,14281,1396,3,161.17
42794,14282,316,4,488.68
42795,14282,846,9,101.53
42796,14282,43,10,360.14
42797,14282,60,1,77.34
42798,14283,1129,8,261.28
42799,14283,706,8,150.62
42800,14283,218,4,372.63
42801,14284,1064,8,434.38
42802,14284,805,8,442.1
42803,14284,533,6,345.39
42804,14284,899,7,450.15
42805,14285,912,2,204.2
42806,14285,316,9,53.86
42807,14285,300,8,402.47
42808,14285,501,7,389.21
42809,14285,324,7,441.52
42810,14286,730,6,482.78
42811,14286,561,3,88.82
42812,14286,732,3,54.9
42813,14286,1291,9,190.57
42814,14287,342,6,265.54
42815,14287,218,3,62.62
42816,14287,909,10,370.12
42817,14287,445,9,435.64
42818,14287,1272,6,239.69
42819,14288,980,8,183.07
42820,14288,1319,7,384.11
42821,14288,550,8,420.54
42822,14288,168,7,294.45
42823,14289,826,2,293.34
42824,14289,1496,4,75.24
42825,14289,1403,8,202.15
42826,14289,940,5,372.34
42827,14290,483,9,371.93
42828,14290,796,4,488.35
42829,14290,379,1,466.8
42830,14290,874,5,465.37
42831,14290,1099,4,102.27
42832,14291,602,2,458.31
42833,14291,1031,2,185.27
42834,14291,1498,10,272.42
42835,14291,1096,1,231.44
42836,14292,1220,8,386.45
42837,14292,1022,6,380.63
42838,14293,1197,1,107.29
42839,14293,120,7,252.57
42840,14294,826,1,51.05
42841,14294,568,2,75.85
42842,14294,210,1,182.92
42843,14294,554,5,202.72
42844,14295,1406,10,463.66
42845,14295,214,7,496.63
42846,14295,398,9,232.71
42847,14295,58,2,342.6
42848,14296,722,5,420.65
42849,14296,779,6,435.35
42850,14296,57,5,51.04
42851,14297,524,4,263.34
42852,14297,649,7,283.37
42853,14297,1332,6,411.64
42854,14297,808,3,63.64
42855,14298,244,9,110.06
42856,14298,765,2,330.62
42857,14298,570,1,416.87
42858,14298,671,10,130.25
42859,14299,611,4,319.85
42860,14299,610,1,101.34
42861,14299,970,10,230.72
42862,14300,976,4,254.28
42863,14301,505,2,83.43
42864,14301,289,7,143.7
42865,14301,558,3,189.6
42866,14301,1423,7,349.75
42867,14301,533,7,471.33
42868,14302,1108,5,32.21
42869,14302,1190,2,487.85
42870,14302,1251,1,99.4
42871,14303,1458,3,250.22
42872,14303,49,8,409.49
42873,14303,883,10,114.21
42874,14304,334,4,212.89
42875,14304,972,2,486.56
42876,14304,1463,5,106.23
42877,14305,777,9,137.48
42878,14305,187,3,165.77
42879,14306,489,8,242.26
42880,14306,1114,2,356.34
42881,14306,322,6,293.38
42882,14307,308,10,196.01
42883,14307,1196,4,466.44
42884,14308,1074,1,267.38
42885,14308,1249,9,103.4
42886,14309,530,10,183.1
42887,14309,685,1,19.69
42888,14310,689,6,239.64
42889,14311,1269,10,81.58
42890,14311,268,8,457.6
42891,14311,1223,1,87.12
42892,14312,1025,8,71.84
42893,14313,488,2,55.6
42894,14314,1417,7,480.33
42895,14314,1020,1,256.76
42896,14314,530,4,115.1
42897,14314,116,7,374.51
42898,14315,480,8,7.38
42899,14315,1444,8,133.39
42900,14315,1360,3,133.96
42901,14315,1384,5,78.99
42902,14315,820,9,494.08
42903,14316,434,10,380.93
42904,14316,1109,9,237.38
42905,14316,482,10,286.47
42906,14317,151,4,295.0
42907,14317,740,7,349.63
42908,14317,995,1,273.22
42909,14317,575,5,279.81
42910,14317,1319,3,376.19
42911,14318,367,1,334.62
42912,14318,511,10,230.45
42913,14318,897,1,26.81
42914,14318,1400,7,245.93
42915,14318,443,1,470.53
42916,14319,983,1,408.02
42917,14320,354,1,9.9
42918,14321,1142,2,320.29
42919,14321,1494,6,169.38
42920,14321,686,7,134.86
42921,14321,1055,6,108.0
42922,14322,290,6,342.52
42923,14323,675,2,97.84
42924,14323,531,6,184.33
42925,14323,541,6,381.18
42926,14323,1280,2,54.19
42927,14323,512,7,430.89
42928,14324,859,3,137.61
42929,14325,120,4,287.47
42930,14326,373,10,45.89
42931,14326,1068,5,174.42
42932,14327,1396,3,136.0
42933,14328,363,10,17.49
42934,14329,275,8,210.56
42935,14329,279,10,250.53
42936,14329,600,10,489.0
42937,14330,1500,6,237.85
42938,14330,708,2,66.59
42939,14331,857,1,307.67
42940,14332,908,7,443.17
42941,14332,567,2,349.66
42942,14332,1243,6,136.55
42943,14332,393,9,228.85
42944,14332,364,7,346.54
42945,14333,902,6,416.8
42946,14333,985,4,422.36
42947,14333,192,6,244.61
42948,14333,583,10,90.14
42949,14334,1114,10,398.74
42950,14334,164,2,296.34
42951,14334,1408,8,223.26
42952,14334,775,2,275.57
42953,14334,293,9,323.32
42954,14335,234,10,448.63
42955,14335,480,5,132.21
42956,14335,1448,8,51.5
42957,14335,642,2,308.76
42958,14336,976,7,19.89
42959,14336,798,9,471.52
42960,14337,1344,2,104.36
42961,14337,181,2,497.01
42962,14337,1462,8,252.71
42963,14337,706,9,446.96
42964,14338,730,3,207.21
42965,14339,686,1,354.55
42966,14339,1395,8,194.77
42967,14339,578,8,87.39
42968,14339,534,7,431.91
42969,14340,347,2,27.91
42970,14340,266,8,299.6
42971,14340,1374,8,485.51
42972,14340,928,9,272.09
42973,14340,428,10,266.0
42974,14341,46,10,138.71
42975,14341,1402,5,28.12
42976,14341,1223,8,313.09
42977,14341,510,4,238.87
42978,14342,359,4,190.49
42979,14342,386,10,142.1
42980,14342,1397,3,453.3
42981,14342,614,5,121.07
42982,14342,1117,1,75.38
42983,14343,440,9,379.76
42984,14343,282,2,399.71
42985,14344,487,4,419.64
42986,14344,940,1,282.28
42987,14344,342,4,447.64
42988,14344,1357,9,289.57
42989,14344,1203,2,161.94
42990,14345,184,2,189.87
42991,14345,790,3,231.23
42992,14345,739,9,88.25
42993,14346,1166,9,23.06
42994,14346,1347,2,475.83
42995,14346,263,9,21.7
42996,14347,464,10,344.08
42997,14347,483,4,429.27
42998,14347,1013,1,64.0
42999,14348,823,8,496.6
43000,14348,677,6,291.34
43001,14349,712,9,410.83
43002,14349,298,9,438.53
43003,14349,988,4,51.96
43004,14350,210,2,31.5
43005,14351,1058,2,170.04
43006,14351,503,7,221.95
43007,14351,340,5,473.08
43008,14352,685,5,376.52
43009,14352,330,1,306.3
43010,14352,747,7,276.9
43011,14352,680,5,422.8
43012,14352,1361,10,218.06
43013,14353,8,7,150.86
43014,14353,573,8,305.22
43015,14353,1339,1,33.51
43016,14353,1194,2,63.69
43017,14353,842,4,448.12
43018,14354,66,3,190.6
43019,14355,535,9,64.23
43020,14355,994,10,467.63
43021,14355,1486,3,200.99
43022,14355,1115,5,323.36
43023,14355,270,4,318.64
43024,14356,303,7,454.6
43025,14356,1435,8,431.15
43026,14356,1333,3,326.26
43027,14357,1465,5,314.5
43028,14357,762,3,78.97
43029,14357,515,9,103.63
43030,14358,289,1,407.62
43031,14358,218,6,114.45
43032,14359,744,6,447.8
43033,14359,1047,7,23.3
43034,14360,332,10,476.79
43035,14360,362,3,215.17
43036,14361,82,4,151.36
43037,14362,386,3,459.29
43038,14362,1152,8,145.55
43039,14363,122,6,247.08
43040,14363,1074,10,259.39
43041,14363,1488,10,358.89
43042,14363,1125,8,284.05
43043,14364,1377,10,97.37
43044,14364,88,9,246.54
43045,14365,270,2,441.68
43046,14365,788,6,22.92
43047,14365,1036,7,175.64
43048,14365,1096,8,126.75
43049,14366,512,10,355.49
43050,14366,893,10,306.6
43051,14366,1290,5,439.94
43052,14367,835,6,442.07
43053,14367,576,2,130.13
43054,14367,785,1,494.39
43055,14367,1099,5,378.7
43056,14367,1406,5,315.11
43057,14368,1031,4,424.74
43058,14368,1134,7,190.2
43059,14368,418,10,420.47
43060,14369,777,10,275.51
43061,14369,472,5,403.07
43062,14369,243,3,261.53
43063,14369,1177,7,181.07
43064,14369,478,7,427.98
43065,14370,821,7,446.94
43066,14370,708,10,375.77
43067,14370,531,9,431.3
43068,14370,791,8,416.66
43069,14371,1179,4,447.97
43070,14372,1137,5,174.37
43071,14372,536,5,477.89
43072,14372,973,7,52.08
43073,14372,1022,6,499.0
43074,14373,873,9,84.39
43075,14374,160,5,440.37
43076,14374,1048,3,488.43
43077,14374,883,4,368.3
43078,14374,775,9,178.6
43079,14374,760,1,231.31
43080,14375,151,3,22.46
43081,14375,610,4,377.07
43082,14375,830,1,160.18
43083,14375,158,1,456.33
43084,14375,197,10,37.66
43085,14376,993,5,19.36
43086,14376,1051,7,145.36
43087,14377,56,7,445.84
43088,14377,290,9,89.4
43089,14377,656,1,451.29
43090,14377,429,4,401.61
43091,14378,1176,2,264.16
43092,14378,797,6,166.33
43093,14378,1145,6,298.73
43094,14379,211,5,316.46
43095,14379,937,7,158.47
43096,14379,299,1,84.46
43097,14379,55,2,94.68
43098,14379,31,4,185.92
43099,14380,605,1,398.06
43100,14380,184,9,471.28
43101,14381,1103,5,168.07
43102,14381,969,4,215.43
43103,14381,491,8,152.0
43104,14381,984,6,169.36
43105,14382,1494,2,431.91
43106,14382,1148,1,410.46
43107,14383,120,1,448.02
43108,14383,655,2,266.21
43109,14384,254,3,293.78
43110,14384,798,4,128.85
43111,14384,1161,10,250.47
43112,14385,601,8,352.09
43113,14385,1375,2,475.77
43114,14385,659,7,206.45
43115,14386,556,5,488.51
43116,14386,568,2,291.9
43117,14386,381,7,90.1
43118,14386,168,7,58.3
43119,14387,961,7,333.41
43120,14388,830,2,130.18
43121,14388,1035,1,407.83
43122,14388,521,4,256.44
43123,14388,723,9,177.41
43124,14389,1110,10,397.14
43125,14390,1296,2,222.63
43126,14390,1321,5,427.06
43127,14390,283,6,93.21
43128,14390,186,7,340.08
43129,14390,771,6,121.54
43130,14391,52,5,75.77
43131,14391,258,10,452.68
43132,14391,1079,7,250.3
43133,14391,243,10,467.23
43134,14392,880,8,71.09
43135,14392,1481,7,329.02
43136,14392,1108,10,255.04
43137,14392,424,4,207.49
43138,14392,1447,7,101.91
43139,14393,604,9,434.61
43140,14393,421,8,277.91
43141,14393,1033,4,270.44
43142,14393,43,9,341.99
43143,14393,338,5,367.25
43144,14394,549,10,159.44
43145,14394,1451,1,166.29
43146,14394,1283,7,393.77
43147,14394,1054,2,383.39
43148,14395,812,6,283.21
43149,14396,365,5,316.37
43150,14396,1319,3,143.75
43151,14396,967,3,349.29
43152,14397,490,9,399.69
43153,14397,512,7,419.54
43154,14397,553,7,55.85
43155,14397,153,10,96.89
43156,14397,1269,5,444.86
43157,14398,507,2,213.65
43158,14398,788,7,34.41
43159,14398,515,2,394.82
43160,14398,1074,1,64.22
43161,14398,216,2,371.22
43162,14399,534,4,482.7
43163,14399,17,7,82.9
43164,14399,313,9,51.23
43165,14400,808,9,126.04
43166,14400,643,1,225.28
43167,14400,1331,1,345.67
43168,14400,217,2,244.93
43169,14400,544,10,311.0
43170,14401,1317,10,457.85
43171,14402,1323,10,226.01
43172,14402,446,6,263.98
43173,14402,302,4,394.91
43174,14402,743,2,149.31
43175,14403,1237,1,126.62
43176,14403,230,10,107.01
43177,14403,80,8,94.44
43178,14404,1395,5,431.68
43179,14404,1297,10,247.18
43180,14404,249,7,390.74
43181,14405,706,7,393.28
43182,14405,175,3,434.43
43183,14406,685,7,113.88
43184,14406,545,6,363.84
43185,14407,826,9,210.89
43186,14407,974,6,242.29
43187,14407,527,10,474.61
43188,14407,467,10,218.31
43189,14408,1316,10,427.17
43190,14408,720,10,373.42
43191,14409,303,7,216.86
43192,14409,439,9,82.55
43193,14409,1489,2,364.81
43194,14410,445,4,425.21
43195,14410,201,7,392.13
43196,14410,659,2,298.28
43197,14410,1202,7,223.31
43198,14411,105,3,72.01
43199,14412,1344,10,409.09
43200,14413,1415,6,457.22
43201,14413,367,8,489.09
43202,14414,914,9,22.03
43203,14414,409,7,198.58
43204,14414,106,5,205.62
43205,14414,1094,3,31.69
43206,14414,465,4,495.86
43207,14415,1061,2,185.8
43208,14416,1487,4,462.57
43209,14417,99,6,303.21
43210,14418,806,2,18.94
43211,14419,1075,6,307.48
43212,14419,335,3,488.43
43213,14420,686,9,359.04
43214,14420,24,10,16.48
43215,14420,1291,7,261.0
43216,14420,1290,9,325.9
43217,14420,396,6,323.56
43218,14421,564,3,479.79
43219,14421,625,7,364.5
43220,14421,1408,6,172.35
43221,14421,1272,4,488.45
43222,14422,370,10,100.0
43223,14422,94,9,410.14
43224,14423,261,7,210.41
43225,14423,399,7,136.35
43226,14423,675,9,149.16
43227,14423,1167,8,360.84
43228,14423,1310,6,370.04
43229,14424,337,5,98.63
43230,14424,409,4,126.77
43231,14424,223,2,358.27
43232,14425,860,3,221.66
43233,14425,1398,3,493.88
43234,14425,1153,10,287.67
43235,14425,1155,9,256.35
43236,14426,527,9,356.63
43237,14426,78,7,248.1
43238,14426,1466,1,280.54
43239,14426,87,8,404.29
43240,14426,550,5,200.9
43241,14427,862,8,56.58
43242,14428,262,3,232.43
43243,14429,955,6,213.29
43244,14429,95,5,51.04
43245,14429,500,7,190.77
43246,14430,673,8,437.6
43247,14430,892,6,170.19
43248,14430,45,3,37.5
43249,14431,265,5,183.81
43250,14432,1473,5,163.19
43251,14432,1011,2,202.85
43252,14433,926,2,446.71
43253,14433,1290,3,146.63
43254,14433,964,2,410.68
43255,14433,299,4,58.65
43256,14434,754,3,358.98
43257,14434,1402,8,54.22
43258,14435,583,5,45.87
43259,14435,28,3,75.07
43260,14436,902,4,439.35
43261,14436,1282,8,290.13
43262,14436,479,7,188.8
43263,14437,1308,3,364.18
43264,14437,586,9,238.26
43265,14438,1340,10,182.31
43266,14438,674,10,393.74
43267,14438,657,2,172.34
43268,14439,194,4,110.51
43269,14439,1012,5,188.14
43270,14439,1384,4,138.62
43271,14440,193,1,164.04
43272,14440,616,2,302.01
43273,14440,1221,6,296.24
43274,14440,775,2,83.43
43275,14440,189,8,498.64
43276,14441,1086,4,108.3
43277,14441,178,1,362.08
43278,14441,308,2,66.94
43279,14441,1296,3,194.19
43280,14442,1264,9,385.46
43281,14442,896,8,312.75
43282,14442,234,8,82.96
43283,14442,436,3,83.79
43284,14442,546,5,472.37
43285,14443,82,5,198.62
43286,14444,910,6,44.33
43287,14444,1284,2,36.97
43288,14444,262,4,367.38
43289,14444,1469,2,351.14
43290,14445,789,1,5.94
43291,14445,428,4,204.63
43292,14445,721,1,298.64
43293,14445,828,1,240.19
43294,14446,396,10,236.72
43295,14446,1159,5,433.29
43296,14447,1032,4,210.18
43297,14447,585,3,477.35
43298,14447,803,9,37.51
43299,14447,1411,6,466.69
43300,14448,2,7,78.95
43301,14449,1231,2,105.72
43302,14449,1371,7,417.82
43303,14449,1311,2,349.94
43304,14449,177,2,305.16
43305,14450,1111,2,54.47
43306,14450,860,5,137.69
43307,14451,948,7,380.29
43308,14451,1035,8,151.0
43309,14451,515,10,443.34
43310,14452,1206,1,237.41
43311,14452,503,2,119.99
43312,14452,834,10,76.47
43313,14452,265,9,340.73
43314,14453,167,10,448.48
43315,14453,646,9,224.23
43316,14454,191,5,196.61
43317,14454,48,1,156.43
43318,14455,506,1,161.36
43319,14455,1178,7,216.3
43320,14455,141,10,95.98
43321,14456,1283,9,273.77
43322,14456,325,7,424.17
43323,14457,226,8,268.07
43324,14457,1169,9,308.74
43325,14458,877,3,209.25
43326,14458,1107,1,163.57
43327,14458,181,2,279.79
43328,14458,1191,1,176.57
43329,14458,1301,7,233.38
43330,14459,1189,2,150.04
43331,14459,1400,9,290.26
43332,14459,576,1,76.69
43333,14460,575,2,166.8
43334,14460,680,9,105.53
43335,14460,799,10,337.47
43336,14460,1322,3,251.9
43337,14460,771,7,324.35
43338,14461,1017,4,299.18
43339,14461,722,4,292.64
43340,14461,825,8,158.36
43341,14461,936,7,342.27
43342,14461,874,1,467.82
43343,14462,160,1,200.7
43344,14462,571,5,409.74
43345,14462,741,2,474.65
43346,14463,760,6,258.36
43347,14463,635,6,348.13
43348,14463,1317,6,33.62
43349,14463,1134,2,411.3
43350,14463,481,7,352.19
43351,14464,16,3,73.2
43352,14464,1422,8,385.35
43353,14464,726,8,498.82
43354,14464,686,7,145.68
43355,14465,1120,3,427.79
43356,14465,14,6,226.51
43357,14465,904,5,166.64
43358,14465,511,8,368.39
43359,14466,135,5,278.95
43360,14466,1332,9,288.17
43361,14467,1373,4,371.01
43362,14467,609,3,232.37
43363,14467,1353,7,389.61
43364,14467,299,8,438.24
43365,14467,2,7,138.81
43366,14468,545,10,85.45
43367,14468,1373,3,107.28
43368,14469,849,9,226.86
43369,14470,1391,6,177.59
43370,14470,302,3,434.37
43371,14470,1453,7,184.08
43372,14470,580,9,68.91
43373,14471,773,2,323.25
43374,14472,183,8,115.99
43375,14472,581,1,247.35
43376,14472,682,1,310.25
43377,14473,694,8,201.49
43378,14473,426,8,178.84
43379,14473,301,4,266.1
43380,14473,1026,3,360.06
43381,14473,1154,5,82.78
43382,14474,417,10,240.78
43383,14474,936,2,359.34
43384,14474,1166,4,397.67
43385,14475,336,10,244.04
43386,14475,644,2,91.41
43387,14476,1486,2,46.27
43388,14476,250,6,408.11
43389,14476,825,6,35.67
43390,14477,1193,1,269.7
43391,14477,1264,6,246.22
43392,14477,506,1,279.81
43393,14477,1443,9,493.73
43394,14478,1498,4,348.36
43395,14478,145,6,277.42
43396,14479,311,9,252.91
43397,14479,795,5,414.48
43398,14479,832,3,466.18
43399,14479,1448,9,42.25
43400,14479,1100,3,80.72
43401,14480,445,6,309.7
43402,14480,1427,9,343.34
43403,14480,5,7,202.03
43404,14480,1391,6,477.5
43405,14480,884,6,143.88
43406,14481,593,9,231.92
43407,14481,34,1,439.36
43408,14482,853,3,379.4
43409,14482,1475,7,339.29
43410,14482,1391,9,458.95
43411,14482,470,10,423.38
43412,14482,810,7,154.37
43413,14483,1422,5,397.32
43414,14483,1415,2,139.47
43415,14483,1097,8,261.05
43416,14484,620,7,168.57
43417,14484,208,8,258.88
43418,14485,477,6,299.73
43419,14485,1415,6,394.0
43420,14485,1031,9,113.74
43421,14485,909,5,297.92
43422,14485,989,3,371.5
43423,14486,50,8,385.48
43424,14486,371,2,344.13
43425,14486,1047,3,292.54
43426,14487,1378,7,107.28
43427,14487,1305,6,141.43
43428,14487,1067,5,67.57
43429,14487,829,7,205.43
43430,14488,315,8,397.01
43431,14489,510,5,9.58
43432,14489,603,9,422.56
43433,14489,220,2,391.53
43434,14489,1299,4,301.3
43435,14490,1049,10,32.99
43436,14490,38,1,328.61
43437,14490,636,4,159.94
43438,14490,410,7,249.48
43439,14490,657,6,135.3
43440,14491,537,5,331.43
43441,14491,210,5,476.89
43442,14492,148,5,344.48
43443,14493,944,7,429.75
43444,14493,1169,4,5.21
43445,14493,540,9,113.72
43446,14494,1139,7,7.48
43447,14494,363,8,190.36
43448,14494,226,10,53.92
43449,14495,1124,9,497.97
43450,14496,1317,10,434.08
43451,14496,1201,5,474.57
43452,14496,596,8,422.51
43453,14497,926,2,114.22
43454,14497,467,4,155.45
43455,14497,112,3,100.62
43456,14497,1495,1,160.45
43457,14498,1345,10,380.02
43458,14498,1468,1,35.52
43459,14499,506,5,448.59
43460,14500,172,7,34.65
43461,14500,97,4,113.66
43462,14500,890,3,454.82
43463,14501,1263,6,435.58
43464,14501,889,10,499.46
43465,14502,556,2,192.91
43466,14503,281,4,466.29
43467,14503,1186,4,450.82
43468,14503,384,9,462.12
43469,14503,1407,2,155.2
43470,14503,232,3,336.75
43471,14504,1047,6,403.85
43472,14504,673,5,172.24
43473,14504,138,3,329.88
43474,14504,1260,1,499.49
43475,14504,1019,9,303.7
43476,14505,620,9,245.86
43477,14505,842,7,243.31
43478,14506,139,3,123.87
43479,14506,1440,7,207.08
43480,14506,561,6,416.98
43481,14507,1050,4,284.15
43482,14507,330,9,491.72
43483,14507,920,2,279.05
43484,14507,322,4,205.32
43485,14507,1436,4,177.24
43486,14508,73,9,97.47
43487,14508,253,9,31.59
43488,14508,745,8,277.08
43489,14508,44,7,146.08
43490,14509,526,9,262.41
43491,14509,735,2,276.38
43492,14510,914,3,304.62
43493,14510,1015,9,495.52
43494,14510,111,5,127.45
43495,14510,841,9,490.58
43496,14510,1046,7,348.61
43497,14511,1136,2,457.72
43498,14512,1462,5,452.47
43499,14512,935,7,239.4
43500,14512,1287,3,65.89
43501,14512,1095,4,281.4
43502,14512,583,10,461.52
43503,14513,1014,7,235.57
43504,14513,1031,6,19.77
43505,14513,337,7,428.58
43506,14514,1171,9,257.82
43507,14514,1374,6,122.8
43508,14514,1089,7,477.28
43509,14514,27,1,126.08
43510,14515,1357,10,269.76
43511,14515,1069,10,431.44
43512,14515,1371,1,132.81
43513,14516,889,2,466.97
43514,14517,387,5,126.73
43515,14517,1367,8,163.55
43516,14518,1111,6,153.89
43517,14518,4,3,149.79
43518,14518,1073,9,6.32
43519,14518,216,5,148.46
43520,14519,608,9,265.52
43521,14519,1248,7,79.66
43522,14520,1146,6,134.78
43523,14520,82,6,300.13
43524,14521,189,10,252.97
43525,14522,1162,6,68.79
43526,14522,743,2,112.59
43527,14523,1468,7,61.18
43528,14523,935,8,212.25
43529,14523,1387,3,123.11
43530,14523,1054,7,447.95
43531,14523,898,7,486.07
43532,14524,617,4,7.81
43533,14524,1323,6,118.03
43534,14524,1102,6,217.25
43535,14525,634,8,448.02
43536,14525,1129,2,156.56
43537,14525,1298,9,432.7
43538,14526,180,9,202.1
43539,14526,1463,10,474.54
43540,14526,332,3,163.78
43541,14527,1242,5,252.67
43542,14527,477,1,115.9
43543,14528,786,8,235.86
43544,14528,69,5,256.42
43545,14528,1158,6,461.22
43546,14528,1276,5,31.11
43547,14528,620,1,487.8
43548,14529,975,7,457.12
43549,14529,1004,1,157.64
43550,14529,840,10,487.36
43551,14529,1380,5,328.8
43552,14529,166,6,36.18
43553,14530,512,1,91.47
43554,14530,885,6,234.05
43555,14530,1278,2,142.49
43556,14530,218,8,46.65
43557,14530,1064,6,381.47
43558,14531,118,5,163.67
43559,14532,1469,2,492.17
43560,14533,1314,9,330.55
43561,14533,252,4,87.53
43562,14534,1260,3,146.66
43563,14535,1004,6,472.19
43564,14535,1188,10,76.0
43565,14535,1245,5,165.45
43566,14535,1280,6,369.02
43567,14535,640,1,132.65
43568,14536,1424,7,256.08
43569,14536,508,9,303.71
43570,14537,329,1,321.87
43571,14537,1438,5,160.25
43572,14537,1356,4,431.4
43573,14537,704,4,333.26
43574,14537,445,1,134.95
43575,14538,159,2,408.04
43576,14538,1336,3,344.6
43577,14539,1054,6,461.63
43578,14539,261,2,218.43
43579,14539,287,2,26.62
43580,14539,846,5,118.54
43581,14540,1312,10,468.82
43582,14541,1467,6,471.6
43583,14541,647,7,190.85
43584,14541,1394,9,376.75
43585,14541,1141,7,499.25
43586,14542,327,9,22.54
43587,14542,653,4,295.34
43588,14542,1381,1,133.65
43589,14543,174,4,445.51
43590,14544,949,8,202.47
43591,14544,456,3,172.54
43592,14544,1051,6,117.82
43593,14545,689,3,371.17
43594,14545,752,5,153.69
43595,14546,746,1,306.74
43596,14546,420,7,452.56
43597,14546,16,8,193.07
43598,14546,987,9,406.13
43599,14546,1088,1,406.52
43600,14547,217,10,24.53
43601,14547,1065,9,35.54
43602,14547,747,6,443.6
43603,14547,1266,10,210.67
43604,14547,957,2,136.17
43605,14548,1082,3,181.23
43606,14549,516,5,54.42
43607,14550,628,8,20.84
43608,14551,1246,3,256.84
43609,14551,1438,4,189.32
43610,14551,468,3,160.16
43611,14551,442,6,90.55
43612,14552,1249,3,473.35
43613,14552,340,4,140.64
43614,14552,469,2,71.62
43615,14552,889,7,138.51
43616,14552,1471,10,483.33
43617,14553,793,4,100.42
43618,14553,472,3,161.93
43619,14553,1097,3,401.91
43620,14554,528,7,363.14
43621,14554,408,10,409.98
43622,14554,1015,5,61.7
43623,14554,1348,10,439.56
43624,14554,788,2,125.41
43625,14555,594,4,424.33
43626,14555,932,9,9.13
43627,14556,293,10,279.78
43628,14557,330,8,176.28
43629,14557,1405,10,269.85
43630,14557,552,4,281.16
43631,14558,662,7,480.55
43632,14558,127,1,39.79
43633,14559,313,6,22.47
43634,14559,94,10,115.37
43635,14559,651,4,203.84
43636,14559,1273,5,138.96
43637,14559,1044,1,287.81
43638,14560,1297,6,498.94
43639,14560,541,1,121.13
43640,14560,363,6,35.93
43641,14560,1241,6,58.7
43642,14561,611,3,330.84
43643,14561,455,5,185.79
43644,14561,37,5,372.96
43645,14561,1170,10,481.89
43646,14562,44,4,275.92
43647,14563,1187,4,255.81
43648,14563,323,7,177.28
43649,14563,15,6,141.4
43650,14564,1114,7,297.85
43651,14564,833,1,489.66
43652,14564,928,8,28.54
43653,14564,241,8,329.08
43654,14564,565,8,88.79
43655,14565,882,2,224.91
43656,14566,1156,4,305.47
43657,14567,804,3,405.74
43658,14568,716,6,288.56
43659,14569,714,6,136.19
43660,14569,356,10,477.84
43661,14569,1326,3,441.97
43662,14569,460,6,371.84
43663,14570,691,4,51.95
43664,14570,684,1,439.02
43665,14570,348,6,237.98
43666,14570,49,7,246.11
43667,14571,472,8,149.54
43668,14571,1290,4,329.32
43669,14571,747,3,398.45
43670,14571,1481,8,383.27
43671,14571,1140,4,344.31
43672,14572,493,10,289.96
43673,14572,1016,6,465.54
43674,14572,114,7,224.43
43675,14572,1497,9,152.18
43676,14572,622,8,439.42
43677,14573,1317,10,261.13
43678,14574,719,7,222.42
43679,14574,539,2,197.6
43680,14575,1371,2,288.58
43681,14575,951,9,133.03
43682,14576,1281,9,441.89
43683,14577,703,5,41.15
43684,14577,229,10,80.04
43685,14577,1275,5,92.95
43686,14578,782,9,235.46
43687,14579,1227,6,14.6
43688,14579,819,7,323.22
43689,14579,884,9,325.19
43690,14579,464,8,15.34
43691,14579,954,5,256.99
43692,14580,1442,7,136.99
43693,14580,71,4,65.09
43694,14580,1154,3,333.84
43695,14581,779,3,482.72
43696,14581,1271,5,45.28
43697,14582,1489,9,147.49
43698,14582,373,2,282.12
43699,14583,427,4,265.69
43700,14583,462,4,23.11
43701,14584,565,5,240.95
43702,14584,32,3,101.7
43703,14584,798,6,233.84
43704,14584,1401,7,347.18
43705,14585,828,6,254.01
43706,14585,1460,2,215.56
43707,14585,910,8,318.01
43708,14586,687,5,429.54
43709,14586,969,4,366.18
43710,14587,605,3,334.57
43711,14587,198,10,238.47
43712,14587,375,10,489.89
43713,14587,303,2,217.61
43714,14588,1338,9,281.8
43715,14588,380,4,370.86
43716,14588,110,10,260.58
43717,14588,548,7,5.83
43718,14588,967,2,499.36
43719,14589,1196,3,437.09
43720,14590,846,8,367.87
43721,14591,1106,10,351.48
43722,14591,1064,3,436.52
43723,14591,99,2,198.99
43724,14592,97,8,113.89
43725,14592,702,2,168.55
43726,14592,1478,4,54.01
43727,14593,1395,2,348.18
43728,14594,137,1,393.96
43729,14595,81,10,14.84
43730,14596,1475,10,11.0
43731,14596,502,3,97.67
43732,14596,1206,8,318.29
43733,14596,655,7,307.59
43734,14597,881,3,152.52
43735,14597,613,9,218.84
43736,14597,1243,5,167.15
43737,14597,1296,6,100.44
43738,14598,1019,5,247.23
43739,14598,634,4,132.38
43740,14598,42,2,370.48
43741,14599,70,7,394.51
43742,14599,890,9,446.31
43743,14600,1261,6,46.68
43744,14600,1267,9,123.07
43745,14600,506,7,491.03
